"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-04-21T","4","5ac158fb850005001bae6beb","5.7","5fc261f13a7437001bda419a","7.68","5fa5cae667d8a1001b1e3fe6","3.8","5fa6e60b67d8a1001b969275","2.7","5fba6fe67a70a5001c8c169c"
"2022-04-23T",NULL,NULL,"13.73","5fc261f13a7437001bda419a","5.57","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"8","5fba6fe67a70a5001c8c169c"
"2022-04-23T",NULL,NULL,"13.73","5fc261f13a7437001bda419a","5.57","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"8.4","5fba6fe67a70a5001c8c169c"
"2022-04-23T",NULL,NULL,"13.73","5fc261f13a7437001bda419a","5.57","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"7.7","5fba6fe67a70a5001c8c169c"
"2022-04-25T","2.9","5ac158fb850005001bae6beb",NULL,NULL,"4.4","5fa5cae667d8a1001b1e3fe6","3.7","5fa6e60b67d8a1001b969275","7.18","5fba6fe67a70a5001c8c169c"
"2022-04-25T","2.9","5ac158fb850005001bae6beb",NULL,NULL,"4.4","5fa5cae667d8a1001b1e3fe6","3.7","5fa6e60b67d8a1001b969275","7.22","5fba6fe67a70a5001c8c169c"
"2022-04-25T","2.9","5ac158fb850005001bae6beb",NULL,NULL,"4.4","5fa5cae667d8a1001b1e3fe6","3.7","5fa6e60b67d8a1001b969275","7.13","5fba6fe67a70a5001c8c169c"
"2022-04-27T","2.9","5ac158fb850005001bae6beb","6.63","5fc261f13a7437001bda419a","3.2","5fa5cae667d8a1001b1e3fe6","7.43","5fa6e60b67d8a1001b969275","8.9","5fba6fe67a70a5001c8c169c"
"2022-04-27T","2.9","5ac158fb850005001bae6beb","6.63","5fc261f13a7437001bda419a","3.2","5fa5cae667d8a1001b1e3fe6","7.43","5fa6e60b67d8a1001b969275","9.98","5fba6fe67a70a5001c8c169c"
"2022-04-27T","2.9","5ac158fb850005001bae6beb","6.63","5fc261f13a7437001bda419a","3.2","5fa5cae667d8a1001b1e3fe6","7.43","5fa6e60b67d8a1001b969275","9.18","5fba6fe67a70a5001c8c169c"
"2022-04-29T",NULL,NULL,NULL,NULL,"4.53","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"13.93","5fba6fe67a70a5001c8c169c"
"2022-04-29T",NULL,NULL,NULL,NULL,"4.53","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"13.65","5fba6fe67a70a5001c8c169c"
"2022-04-29T",NULL,NULL,NULL,NULL,"4.53","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"13.32","5fba6fe67a70a5001c8c169c"
"2022-05-01T",NULL,NULL,NULL,NULL,"4.3","5fa5cae667d8a1001b1e3fe6","2.8","5fa6e60b67d8a1001b969275","12.38","5fba6fe67a70a5001c8c169c"
"2022-05-01T",NULL,NULL,NULL,NULL,"4.3","5fa5cae667d8a1001b1e3fe6","2.8","5fa6e60b67d8a1001b969275","10.75","5fba6fe67a70a5001c8c169c"
"2022-05-03T",NULL,NULL,NULL,NULL,"2.1","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.63","5fba6fe67a70a5001c8c169c"
"2022-05-03T",NULL,NULL,NULL,NULL,"2.1","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.28","5fba6fe67a70a5001c8c169c"
