"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-07-19T","1.4","598b2f86e3b1fa0010f0f8d4","3.95","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1","5df532463a2923001fde4f64","1.88","5fbed0927a70a5001c80494f"
"2022-07-19T","1.4","598b2f86e3b1fa0010f0f8d4","3.95","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.3","5df532463a2923001fde4f64","1.88","5fbed0927a70a5001c80494f"
"2022-07-21T","3.8","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"3.8","5df532463a2923001fde4f64",NULL,NULL
"2022-07-21T","3.8","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"4","5df532463a2923001fde4f64",NULL,NULL
"2022-07-23T","6.17","598b2f86e3b1fa0010f0f8d4","9.73","5fb143a69b2df8001bb4a8e8","6.6","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64","4.95","5fbed0927a70a5001c80494f"
"2022-07-23T","6.17","598b2f86e3b1fa0010f0f8d4","9.73","5fb143a69b2df8001bb4a8e8","6.6","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64","4.95","5fbed0927a70a5001c80494f"
"2022-07-25T","5.3","598b2f86e3b1fa0010f0f8d4","4.8","5fb143a69b2df8001bb4a8e8","5.18","5fb65cc67a70a5001cc16162","2.7","5df532463a2923001fde4f64","3.83","5fbed0927a70a5001c80494f"
"2022-07-25T","5.3","598b2f86e3b1fa0010f0f8d4","4.8","5fb143a69b2df8001bb4a8e8","5.18","5fb65cc67a70a5001cc16162","2.5","5df532463a2923001fde4f64","3.83","5fbed0927a70a5001c80494f"
"2022-07-27T",NULL,NULL,"2.6","5fb143a69b2df8001bb4a8e8","1.23","5fb65cc67a70a5001cc16162","0.5","5df532463a2923001fde4f64","1.6","5fbed0927a70a5001c80494f"
"2022-07-27T",NULL,NULL,"2.6","5fb143a69b2df8001bb4a8e8","1.23","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64","1.6","5fbed0927a70a5001c80494f"
"2022-07-29T","2.5","598b2f86e3b1fa0010f0f8d4","3.15","5fb143a69b2df8001bb4a8e8","2.5","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64",NULL,NULL
