"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2023-09-21T","3.83","5ac158fb850005001bae6beb","1.42","5fc261f13a7437001bda419a","10.7","5fa5cae667d8a1001b1e3fe6","4.03","5fa6e60b67d8a1001b969275","5.22","5fba6fe67a70a5001c8c169c"
"2023-09-23T",NULL,NULL,NULL,NULL,NULL,NULL,"1.43","5fa6e60b67d8a1001b969275","4.78","5fba6fe67a70a5001c8c169c"
"2023-09-23T",NULL,NULL,NULL,NULL,NULL,NULL,"1.43","5fa6e60b67d8a1001b969275","3.88","5fba6fe67a70a5001c8c169c"
"2023-09-25T","2.33","5ac158fb850005001bae6beb","2.05","5fc261f13a7437001bda419a",NULL,NULL,"1.5","5fa6e60b67d8a1001b969275","3.92","5fba6fe67a70a5001c8c169c"
"2023-09-25T","2.33","5ac158fb850005001bae6beb","2.05","5fc261f13a7437001bda419a",NULL,NULL,"1.5","5fa6e60b67d8a1001b969275","4.22","5fba6fe67a70a5001c8c169c"
"2023-09-25T","2.33","5ac158fb850005001bae6beb","2.05","5fc261f13a7437001bda419a",NULL,NULL,"1.5","5fa6e60b67d8a1001b969275","3.13","5fba6fe67a70a5001c8c169c"
"2023-09-27T","5.07","5ac158fb850005001bae6beb","8.48","5fc261f13a7437001bda419a","16.83","5fa5cae667d8a1001b1e3fe6","4.37","5fa6e60b67d8a1001b969275","3.8","5fba6fe67a70a5001c8c169c"
"2023-09-27T","5.07","5ac158fb850005001bae6beb","8.48","5fc261f13a7437001bda419a","16.83","5fa5cae667d8a1001b1e3fe6","4.37","5fa6e60b67d8a1001b969275","4.7","5fba6fe67a70a5001c8c169c"
"2023-09-27T","5.07","5ac158fb850005001bae6beb","8.48","5fc261f13a7437001bda419a","16.83","5fa5cae667d8a1001b1e3fe6","4.37","5fa6e60b67d8a1001b969275","4.65","5fba6fe67a70a5001c8c169c"
"2023-09-29T","10.03","5ac158fb850005001bae6beb","2.8","5fc261f13a7437001bda419a","16.8","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"10.57","5fba6fe67a70a5001c8c169c"
"2023-09-29T","10.03","5ac158fb850005001bae6beb","2.8","5fc261f13a7437001bda419a","16.8","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"15.8","5fba6fe67a70a5001c8c169c"
"2023-09-29T","10.03","5ac158fb850005001bae6beb","2.8","5fc261f13a7437001bda419a","16.8","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"15.75","5fba6fe67a70a5001c8c169c"
"2023-10-01T",NULL,NULL,NULL,NULL,NULL,NULL,"6.7","5fa6e60b67d8a1001b969275","14.23","5fba6fe67a70a5001c8c169c"
"2023-10-01T",NULL,NULL,NULL,NULL,NULL,NULL,"6.7","5fa6e60b67d8a1001b969275","14.2","5fba6fe67a70a5001c8c169c"
"2023-10-01T",NULL,NULL,NULL,NULL,NULL,NULL,"6.7","5fa6e60b67d8a1001b969275","13.15","5fba6fe67a70a5001c8c169c"
"2023-10-03T","7.33","5ac158fb850005001bae6beb","5.88","5fc261f13a7437001bda419a","26.17","5fa5cae667d8a1001b1e3fe6","7.5","5fa6e60b67d8a1001b969275","8.75","5fba6fe67a70a5001c8c169c"
"2023-10-03T","7.33","5ac158fb850005001bae6beb","5.88","5fc261f13a7437001bda419a","26.17","5fa5cae667d8a1001b1e3fe6","7.5","5fa6e60b67d8a1001b969275","7.78","5fba6fe67a70a5001c8c169c"
"2023-10-03T","7.33","5ac158fb850005001bae6beb","5.88","5fc261f13a7437001bda419a","26.17","5fa5cae667d8a1001b1e3fe6","7.5","5fa6e60b67d8a1001b969275","7.03","5fba6fe67a70a5001c8c169c"
"2023-10-05T","4.13","5ac158fb850005001bae6beb","4.9","5fc261f13a7437001bda419a",NULL,NULL,"4.17","5fa6e60b67d8a1001b969275","6.65","5fba6fe67a70a5001c8c169c"
